Date,Medication,sales person,Category,units_sold,Amount ($),Branch ID,Payment Method,Branch Name,Chicago District/Neighborhood,Population,Total Healthcare Centers,Median Income ($)
2022-07-24 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,6,127.93,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-07-24 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,11,193.4,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-24 0:00,Healix 120 ml,Michael Carter,Cough Syrup,12,100.6,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-24 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,8,157.03,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-25 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,6,101.04,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-25 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,20,352.59,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-25 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,2,29.63,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-07-25 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,4,71.98,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-25 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,6,92.48,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-25 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,5,82.15,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-25 0:00,ClearPath Health,Grace Mitchell,Eye Drops,6,99.5,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-25 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,4,81.33,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-25 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,4,66.97,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-25 0:00,ClearPath Health,Daniel Hayes,Eye Drops,13,282.43,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-07-25 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,5,86.98,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-25 0:00,Digehealth 30/5 mg,Emily Harper,Digestive Enzyme,12,207.52,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-26 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,10,179.12,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-26 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,10,187.87,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-26 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,3,45.04,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-26 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,1,17.67,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-26 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,6,101.74,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-26 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,4,68.21,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-27 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,4,71.86,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-27 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,12,189.5,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-27 0:00,ClearPath Health,Olivia Grant,Eye Drops,15,220.62,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-07-27 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,4,86.5,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-27 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,3,59.89,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-27 0:00,Healix 120 ml,Michael Carter,Cough Syrup,8,152.6,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-27 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,5,77.19,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-27 0:00,ClearPath Health,Sophia Brooks,Eye Drops,4,65.07,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-07-28 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,2,32.68,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-28 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,14,239.93,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-28 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,1,22.99,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-07-28 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,6,108.3,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-29 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,6,114.73,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-29 0:00,Healix 120 ml,Michael Carter,Cough Syrup,7,100.72,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-29 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,1,17.29,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-07-29 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,14,219.33,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-29 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,20,380.27,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-29 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,15,273.33,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-29 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,7,124.15,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-29 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,1,17.78,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-29 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,2,35.32,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-29 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,8,127.25,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-29 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,3,50.93,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-29 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,3,51.12,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-29 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,14,258.88,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-07-29 0:00,ClearPath Health,Daniel Hayes,Eye Drops,12,210.41,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-29 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,8,115.6,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-30 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,3,55.01,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-30 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,2,31.69,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-30 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,5,86.12,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-30 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,11,188.39,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-07-30 0:00,ClearPath Health,Daniel Hayes,Eye Drops,1,15.09,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-07-30 0:00,ClearPath Health,Grace Mitchell,Eye Drops,6,97.41,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-30 0:00,ClearPath Health,Grace Mitchell,Eye Drops,4,68.06,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-30 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,10,154.02,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-30 0:00,ClearPath Health,Sophia Brooks,Eye Drops,10,158.23,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-30 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,7,128.35,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-30 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,7,120.59,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-30 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,13,240.45,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-07-30 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,9,149.75,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-30 0:00,ClearPath Health,Ethan Ross,Eye Drops,9,181.88,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-31 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,1,16.79,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-31 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,13,231.13,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-31 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,7,127.6,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-07-31 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,2,30.78,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-07-31 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,6,60.03,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-07-31 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,5,85.64,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-07-31 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,14,324.2,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-07-31 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,6,105.79,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-07-31 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,7,129.11,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-07-31 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,5,107.15,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-01 0:00,ClearPath Health,Grace Mitchell,Eye Drops,9,160.1,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-01 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,10,167.64,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-01 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,5,103.86,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-01 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,3,56.22,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-01 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,5,77.28,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-01 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,2,29.13,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-01 0:00,ClearPath Health,Emily Harper,Eye Drops,6,55.27,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-02 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,2,18.27,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-02 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,5,83.87,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-02 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,14,251.4,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-02 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,11,164.52,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-02 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,7,68.99,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-02 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,10,213.75,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-02 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,3,53.67,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-02 0:00,ClearPath Health,Daniel Hayes,Eye Drops,11,201.88,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-03 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,11,190.39,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-03 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,7,112.81,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-03 0:00,ClearPath Health,Daniel Hayes,Eye Drops,8,150.66,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-03 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,4,73.72,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-03 0:00,ClearPath Health,Michael Carter,Eye Drops,1,16.37,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-03 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,6,99.01,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-03 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,2,34.66,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-03 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,11,176.41,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-03 0:00,ClearPath Health,Emily Harper,Eye Drops,6,88.2,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-03 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,11,177.34,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-04 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,13,323.96,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-04 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,2,32.84,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-04 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,3,59.95,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-04 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,15,277.9,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-04 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,2,35.63,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-05 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,1,17.6,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-05 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,11,173,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-05 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,5,89.45,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-05 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,6,90.82,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-05 0:00,Healix 120 ml,Michael Carter,Cough Syrup,19,341.25,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-05 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,2,34.09,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-08-05 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,10,159.53,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-05 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,3,44.08,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-08-05 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,2,38.06,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-05 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,12,197.36,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-05 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,10,245.9,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-05 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,1,16.01,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-08-06 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,1,17.82,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,18,224.44,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-06 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,8,139,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-06 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,9,128.33,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-06 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,3,59.34,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-06 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,17,289.4,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-06 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,6,88.96,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-06 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,7,128.63,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-08-06 0:00,ClearPath Health,Ethan Ross,Eye Drops,3,56.78,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-06 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,10,160.93,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,2,32.44,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,13,221.84,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,7,113.15,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,7,113.24,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-06 0:00,Healix 120 ml,Michael Carter,Cough Syrup,13,232.97,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-06 0:00,ClearPath Health,Michael Carter,Eye Drops,13,207.05,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-07 0:00,ClearPath Health,Daniel Hayes,Eye Drops,4,59.95,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-07 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,13,234.57,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-07 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,1,15.73,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-07 0:00,Digehealth 30/5 mg,Emily Harper,Digestive Enzyme,11,182.9,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-07 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,7,118.92,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-07 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,20,377.9,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-08 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,6,106.4,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-08 0:00,ClearPath Health,Michael Carter,Eye Drops,2,34.75,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-08 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,20,327.68,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-08 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,10,165.42,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-08 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,10,152.72,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-08 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,1,18.62,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-08 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,5,71.07,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-08 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,10,175.58,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-08 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,7,116.98,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-08 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,10,153.3,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-08 0:00,ClearPath Health,Olivia Grant,Eye Drops,12,200.47,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-08 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,11,209.12,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-08 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,4,64.55,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-09 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,11,173.51,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-09 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,6,110.34,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-09 0:00,ClearPath Health,Michael Carter,Eye Drops,1,16.26,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-09 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,5,75.64,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-09 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,4,74.86,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-08-09 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,11,194.77,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-09 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,13,214.04,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-08-09 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,3,46.31,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-09 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,4,77.99,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-09 0:00,ClearPath Health,Olivia Grant,Eye Drops,8,163.27,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-09 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,3,46.08,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-08-09 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,5,88.26,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-08-09 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,16,262.24,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-10 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,8,133.93,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-08-10 0:00,Healix 120 ml,Michael Carter,Cough Syrup,5,79.62,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-10 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,13,320.79,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-08-10 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,4,79.19,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-08-10 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,8,85.5,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-10 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,1,17.41,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-08-10 0:00,ClearPath Health,Olivia Grant,Eye Drops,12,183.42,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
